resultID,raceID,driverID,constructorID,qualifyID,FinalPosition,RacePoints,FastestLap,TotalLaps
20727,353,810,166,3731,0,0,02:02.6,25
20728,353,15,205,3728,0,0,02:05.2,25
20729,353,17,9,3711,0,0,02:00.0,18
20730,353,3,131,3714,0,0,02:00.7,18
20731,354,20,9,3735,1,25,01:14.3,71
20732,354,17,9,3736,2,18,01:14.0,71
20733,354,4,6,3738,3,15,01:13.9,71
20734,354,1,1,3737,4,12,01:13.9,71
20735,354,18,1,3744,5,10,01:13.9,71
20736,354,3,131,3746,6,8,01:14.2,71
20737,354,30,131,3741,7,6,01:15.2,71
20738,354,807,3,3734,8,4,01:15.0,70
20739,354,9,4,3740,9,2,01:15.2,70
20740,354,155,15,3745,10,1,01:14.7,70
20741,354,153,5,3747,11,0,01:15.7,70
20742,354,16,10,3751,12,0,01:15.0,70
20743,354,67,5,3748,13,0,01:15.9,70
20744,354,22,3,3739,14,0,01:15.2,70
20745,354,13,6,3742,15,0,01:15.3,70
20746,354,808,4,3743,16,0,01:15.5,70
20747,354,2,15,3749,17,0,01:15.1,70
20748,354,5,205,3754,18,0,01:17.2,69
20749,354,15,205,3753,19,0,01:17.3,69
20750,354,10,166,3752,20,0,01:17.7,69
20751,354,811,164,3757,21,0,01:17.7,69
20752,354,32,164,3756,22,0,01:17.7,65
20753,354,810,166,3755,0,0,01:16.8,62
20754,354,24,10,3750,0,0,01:16.9,49
20755,355,20,9,3758,1,25,01:41.7,55
20756,355,1,1,3759,2,18,01:41.3,55
20757,355,18,1,3761,3,15,01:41.6,55
20758,355,3,131,3766,4,12,01:41.7,55
20759,355,9,4,3768,5,10,01:41.8,55
20760,355,808,4,3767,6,8,01:42.3,55
20761,355,4,6,3760,7,6,01:42.2,55
20762,355,17,9,3762,8,4,01:42.2,55
20763,355,153,5,3774,9,2,01:42.7,55
20764,355,13,6,3763,10,1,01:42.7,55
20765,355,2,15,3771,11,0,01:42.7,55
20766,355,22,3,3764,12,0,01:42.7,55
20767,355,16,10,3770,13,0,01:42.7,55
20768,355,155,15,3769,14,0,01:42.7,55
20769,355,67,5,3775,15,0,01:42.6,55
20770,355,807,3,3772,16,0,01:42.4,55
20771,355,5,205,3777,17,0,01:45.4,54
20772,355,810,166,3779,18,0,01:46.1,53
20773,355,811,164,3780,19,0,01:46.3,53
20774,355,32,164,3781,20,0,01:46.6,53
20775,355,15,205,3776,21,0,01:46.0,51
20776,355,10,166,3778,0,0,01:46.8,43
20777,355,30,131,3765,0,0,0,0
20778,355,24,10,3773,0,0,0,0
20779,841,20,9,4537,1,25,01:29.8,58
20780,841,1,1,4538,2,18,01:30.3,58
20781,841,808,4,4542,3,15,01:30.1,58
20782,841,4,6,4541,4,12,01:29.5,58
20783,841,17,9,4539,5,10,01:29.6,58
20784,841,18,1,4540,6,8,01:29.9,58
20785,841,13,6,4544,7,6,01:28.9,58
20786,841,67,5,4546,8,4,01:30.8,57
20787,841,16,10,4552,9,2,01:31.5,57
20788,841,814,10,4550,10,1,01:31.9,57
20789,841,153,5,4548,11,0,01:30.5,57
20790,841,2,4,4554,12,0,01:32.4,57
20791,841,15,205,4556,13,0,01:32.6,56
20792,841,816,166,4558,14,0,01:34.5,54
20793,841,10,166,4557,0,0,01:35.8,49
20794,841,22,3,4553,0,0,01:31.4,48
20795,841,3,131,4543,0,0,01:33.5,22
20796,841,5,205,4555,0,0,01:34.9,19
20797,841,30,131,4547,0,0,01:35.3,19
20798,841,813,3,4551,0,0,01:34.1,9
20799,841,155,15,4545,0,0,01:30.4,58
20800,841,815,15,4549,0,0,01:30.0,58
20801,842,20,9,4562,1,25,01:41.5,56
20802,842,18,1,4565,2,18,01:41.3,56
20803,842,2,4,4567,3,15,01:41.5,56
20804,842,17,9,4564,4,12,01:40.6,56
20805,842,13,6,4568,5,10,01:42.0,56
20806,842,4,6,4566,6,8,01:40.7,56
20807,842,155,15,4571,7,6,01:42.1,56
20808,842,1,1,4563,8,4,01:41.5,56
20809,842,30,131,4572,9,2,01:42.5,56
20810,842,814,10,4575,10,1,01:42.9,56
20811,842,16,10,4578,11,0,01:43.0,55
20812,842,3,131,4570,12,0,01:41.8,55
20813,842,67,5,4573,13,0,01:42.7,55
20814,842,153,5,4574,14,0,01:43.7,55
20815,842,5,205,4580,15,0,01:43.7,55
20816,842,10,166,4582,16,0,01:45.4,54
20817,842,808,4,4569,17,0,01:41.1,52
20818,842,24,164,4584,0,0,01:46.5,46
20819,842,816,166,4583,0,0,01:45.3,42
20820,842,15,205,4581,0,0,01:45.3,31
20821,842,815,15,4577,0,0,01:43.3,23
20822,842,22,3,4576,0,0,01:45.5,22
20823,842,39,164,4585,0,0,01:49.4,14
20824,842,813,3,4579,0,0,01:45.7,8
20825,843,1,1,4588,1,25,01:40.4,56
20826,843,20,9,4586,2,18,01:41.3,56
20827,843,17,9,4603,3,15,01:39.0,56
20828,843,18,1,4587,4,12,01:40.6,56
20829,843,3,131,4589,5,10,01:41.2,56
20830,843,13,6,4591,6,8,01:41.7,56
20831,843,4,6,4590,7,6,01:42.1,56
20832,843,30,131,4599,8,4,01:41.2,56
20833,843,808,4,4595,9,2,01:41.3,56
20834,843,155,15,4598,10,1,01:42.6,56
20835,843,814,10,4593,11,0,01:42.6,56
20836,843,2,4,4601,12,0,01:42.4,56
20837,843,22,3,4600,13,0,01:42.0,56
20838,843,67,5,4594,14,0,01:41.7,56
20839,843,16,10,4596,15,0,01:41.2,55
20840,843,5,205,4604,16,0,01:42.7,55
20841,843,815,15,4597,17,0,01:41.6,55
20842,843,813,3,4602,18,0,01:41.7,55
20843,843,15,205,4605,19,0,01:42.1,55
20844,843,816,166,4606,20,0,01:44.8,54
20845,843,10,166,4607,21,0,01:44.4,54
20846,843,24,164,4608,22,0,01:43.4,54
20847,843,39,164,4609,23,0,01:46.1,54
20848,843,153,5,4592,0,0,01:45.7,9
20849,844,20,9,4610,1,25,01:29.9,58
20850,844,17,9,4611,2,18,01:29.7,58
20851,844,4,6,4614,3,15,01:30.3,58
20852,844,1,1,4613,4,12,01:30.1,58
20853,844,3,131,4612,5,10,01:30.6,58
20854,844,18,1,4615,6,8,01:31.2,58
20855,844,2,4,4618,7,6,01:30.2,58
20856,844,808,4,4616,8,4,01:30.6,58
20857,844,67,5,4625,9,2,01:31.4,58
20858,844,155,15,,10,1,01:31.0,58
20859,844,13,6,4619,11,0,01:31.1,58
20860,844,30,131,4617,12,0,01:31.2,58
20861,844,16,10,4621,13,0,01:32.1,57
20862,844,815,15,4624,14,0,01:30.8,57
20863,844,22,3,4620,15,0,01:32.1,57
20864,844,153,5,4626,16,0,01:29.9,57
20865,844,813,3,4623,17,0,01:32.0,57
20866,844,15,205,4628,18,0,01:32.9,57
20867,844,5,205,4627,19,0,01:32.7,56
20868,844,816,166,4629,20,0,01:35.0,56
20869,844,39,164,4632,21,0,01:33.9,55
20870,844,24,164,4630,22,0,01:34.7,53
20871,844,814,10,4622,0,0,01:32.5,44
20872,844,10,166,4631,0,0,0,0
20873,845,20,9,4634,1,25,01:27.2,66
20874,845,1,1,4635,2,18,01:26.7,66
20875,845,18,1,4637,3,15,01:27.5,66
20876,845,17,9,4633,4,12,01:27.2,66
20877,845,4,6,4636,5,10,01:28.7,65
20878,845,30,131,4642,6,8,01:29.5,65
20879,845,3,131,4639,7,6,01:29.2,65
20880,845,2,4,,8,4,01:27.0,65
20881,845,815,15,4644,9,2,01:27.2,65
20882,845,155,15,4646,10,1,01:27.6,65
20883,845,808,4,4638,11,0,01:29.6,65
20884,845,814,10,4648,12,0,01:29.5,65
20885,845,16,10,4649,13,0,01:28.8,65
20886,845,67,5,4643,14,0,01:30.0,65
20887,845,813,3,4641,15,0,01:29.4,65
20888,845,153,5,4645,16,0,01:29.1,64
20889,845,22,3,4651,17,0,01:26.9,64
20890,845,15,205,4650,18,0,01:30.8,64
20891,845,10,166,4652,19,0,01:31.6,63
20892,845,816,166,4655,20,0,01:32.5,62
20893,845,39,164,4654,21,0,01:32.8,61
20894,845,13,6,4640,0,0,01:29.1,58
20895,845,5,205,4647,0,0,01:30.6,48
20896,845,24,164,4653,0,0,01:33.9,28
20897,846,20,9,4656,1,25,01:16.3,78
20898,846,4,6,4659,2,18,01:16.5,78
20899,846,18,1,4657,3,15,01:16.5,78
20900,846,17,9,4658,4,12,01:16.2,78
20901,846,155,15,4668,5,10,01:18.3,78
20902,846,1,1,4662,6,8,01:17.8,78
20903,846,16,10,4670,7,6,01:18.9,77
20904,846,2,4,4671,8,4,01:17.9,77
20905,846,22,3,4667,9,2,01:18.6,77
20906,846,67,5,4672,10,1,01:18.8,77
20907,846,3,131,4663,11,0,01:18.7,76
20908,846,814,10,4669,12,0,01:18.7,76
20909,846,15,205,4674,13,0,01:21.3,76
20910,846,5,205,4673,14,0,01:20.7,76
20911,846,816,166,4677,15,0,01:21.4,75
20912,846,24,164,4679,16,0,01:21.6,75
20913,846,39,164,4678,17,0,01:22.7,74
20914,846,813,3,4664,18,0,01:18.9,73
20915,846,808,4,4666,0,0,01:20.1,67
20916,846,153,5,4675,0,0,01:18.6,66
20917,846,13,6,4661,0,0,01:20.2,32
20918,846,30,131,4660,0,0,01:19.8,32
20919,846,10,166,4676,0,0,01:22.1,30
20920,847,18,1,4686,1,25,01:17.0,70
20921,847,20,9,4680,2,18,01:17.2,70
20922,847,17,9,4683,3,15,01:19.6,70
20923,847,30,131,4687,4,12,01:19.1,70
20924,847,808,4,4689,5,10,01:19.1,70
20925,847,13,6,4682,6,8,01:19.1,70
20926,847,155,15,4692,7,6,01:20.2,70
20927,847,153,5,4697,8,4,01:20.4,70
20928,847,22,3,4695,9,2,01:20.3,70
20929,847,67,5,4694,10,1,01:19.5,70
20930,847,3,131,4685,11,0,01:20.1,70
20931,847,37,15,4696,12,0,01:20.4,70
20932,847,24,164,4700,13,0,01:23.4,69
20933,847,39,164,4702,14,0,01:23.1,69
20934,847,816,166,4703,15,0,01:22.5,69
20935,847,10,166,4701,16,0,01:24.6,69
20936,847,15,205,4698,17,0,01:22.2,69
20937,847,814,10,4690,18,0,01:19.4,67
20938,847,813,3,4691,0,0,01:24.3,61
20939,847,2,4,4688,0,0,01:25.1,55
20940,847,16,10,4693,0,0,01:30.2,49
20941,847,4,6,4681,0,0,01:34.2,36
20942,847,5,205,4699,0,0,01:38.5,28
20943,847,1,1,4684,0,0,01:37.8,7
20944,848,20,9,4704,1,25,01:41.9,57
20945,848,4,6,4707,2,18,01:42.3,57
20946,848,17,9,4705,3,15,01:42.5,57
20947,848,1,1,4706,4,12,01:42.9,57
20948,848,13,6,4708,5,10,01:42.7,57
20949,848,18,1,4709,6,8,01:42.3,57
20950,848,3,131,4710,7,6,01:43.6,57
20951,848,153,5,4721,8,4,01:43.6,56
20952,848,16,10,4713,9,2,01:43.5,56
20953,848,2,4,4712,10,1,01:43.9,56
20954,848,815,15,4719,11,0,01:43.9,56
20955,848,22,3,4716,12,0,01:44.1,56
20956,848,67,5,4720,13,0,01:44.1,56
20957,848,814,10,4715,14,0,01:43.9,56
20958,848,808,4,4714,15,0,01:43.2,56
20959,848,155,15,4717,16,0,01:43.5,56
20960,848,30,131,4711,17,0,01:44.6,56
20961,848,813,3,4718,18,0,01:43.1,56
20962,848,5,205,4722,19,0,01:45.1,55
20963,848,15,205,4723,20,0,01:46.2,55
20964,848,10,166,4724,21,0,01:46.6,55
20965,848,816,166,4726,22,0,01:47.2,55
20966,848,24,164,4725,23,0,01:47.4,54
20967,848,39,164,4727,24,0,01:47.7,54
20968,849,4,6,4730,1,25,01:34.9,52
20969,849,20,9,4729,2,18,01:35.6,52
20970,849,17,9,4728,3,15,01:35.7,52
20971,849,1,1,4737,4,12,01:36.2,52
20972,849,13,6,4731,5,10,01:35.5,52
20973,849,3,131,4736,6,8,01:37.1,52
20974,849,815,15,4739,7,6,01:36.7,52
20975,849,2,4,4743,8,4,01:37.1,52
20976,849,30,131,4740,9,2,01:37.0,52
20977,849,153,5,4745,10,1,01:37.2,52
20978,849,16,10,4738,11,0,01:36.7,52
20979,849,808,4,4741,12,0,01:36.3,52
20980,849,22,3,4742,13,0,01:36.7,51
20981,849,813,3,4734,14,0,01:37.0,51
20982,849,814,10,4733,15,0,01:37.9,51
20983,849,10,166,4747,16,0,01:39.8,50
20984,849,816,166,4749,17,0,01:40.6,50
20985,849,24,164,4750,18,0,01:40.5,50
20986,849,817,164,4751,19,0,01:40.9,49
20987,849,18,1,4732,0,0,01:37.0,39
20988,849,67,5,4746,0,0,01:40.2,25
20989,849,155,15,4735,0,0,01:40.7,23
20990,849,15,205,4748,0,0,01:55.5,10
20991,849,5,205,4744,0,0,02:10.4,2
20992,850,1,1,4753,1,25,01:34.3,60
20993,850,4,6,4755,2,18,01:34.6,60
20994,850,17,9,4752,3,15,01:34.5,60
20995,850,20,9,4754,4,12,01:34.6,60
20996,850,13,6,4756,5,10,01:34.6,60
20997,850,16,10,4759,6,8,01:36.7,60
20998,850,3,131,4757,7,6,01:36.2,59
20999,850,30,131,4761,8,4,01:35.6,59
21000,850,155,15,4769,9,2,01:36.7,59
21001,850,808,4,4760,10,1,01:36.2,59
21002,850,815,15,4766,11,0,01:37.0,59
21003,850,153,5,4768,12,0,01:37.4,59
21004,850,814,10,4763,13,0,01:36.7,59
21005,850,813,3,4764,14,0,01:37.6,59
21006,850,67,5,4767,15,0,01:37.9,59
21007,850,5,205,4770,16,0,01:39.0,58
21008,850,10,166,4771,17,0,01:40.0,57
21009,850,816,166,4773,18,0,01:39.8,57
21010,850,817,164,4775,19,0,01:40.5,57
21011,850,812,205,4772,20,0,01:40.4,56
21012,850,24,164,4774,0,0,01:40.7,37
21013,850,18,1,4758,0,0,01:36.3,35
21014,850,22,3,4765,0,0,01:39.7,16
21015,850,2,4,4762,0,0,01:39.5,9
21016,851,18,1,4778,1,25,01:23.9,70
21017,851,20,9,4776,2,18,01:23.9,70
21018,851,4,6,4780,3,15,01:23.7,70
21019,851,1,1,4777,4,12,01:23.7,70
21020,851,17,9,4781,5,10,01:23.7,70
21021,851,13,6,4779,6,8,01:23.4,70
21022,851,814,10,4786,7,6,01:25.9,69
21023,851,67,5,4793,8,4,01:26.0,69
21024,851,3,131,4782,9,2,01:24.9,69
21025,851,153,5,4791,10,1,01:26.0,69
21026,851,155,15,4788,11,0,01:24.7,69
21027,851,808,4,4787,12,0,01:24.7,69
21028,851,22,3,4790,13,0,01:25.0,68
21029,851,16,10,4783,14,0,01:25.6,68
21030,851,815,15,4785,15,0,01:25.0,68
21031,851,813,3,4792,16,0,01:25.7,68
21032,851,10,166,4796,17,0,01:28.0,66
21033,851,817,164,4798,18,0,01:28.9,66
21034,851,816,166,4799,19,0,01:29.1,65
21035,851,24,164,4797,20,0,01:29.2,65
21036,851,5,205,4794,0,0,01:27.1,55
21037,851,30,131,4784,0,0,01:29.8,26
21038,851,2,4,4789,0,0,01:30.8,23
21039,851,15,205,4795,0,0,01:35.3,17
21040,852,20,9,4800,1,25,01:50.5,44
21041,852,17,9,4802,2,18,01:49.9,44
21042,852,18,1,4812,3,15,01:50.1,44
21043,852,4,6,4807,4,12,01:51.1,44
21044,852,30,131,,5,10,01:51.1,44
21045,852,3,131,4804,6,8,01:52.3,44
21046,852,16,10,4814,7,6,01:52.6,44
21047,852,13,6,4803,8,4,01:51.6,44
21048,852,808,4,4809,9,2,01:52.4,44
21049,852,813,3,4815,10,1,01:53.4,44
21050,852,814,10,4817,11,0,01:53.2,44
21051,852,155,15,4811,12,0,01:53.9,44
21052,852,811,4,4806,13,0,01:53.6,44
21053,852,15,205,4818,14,0,01:54.6,43
21054,852,5,205,4816,15,0,01:54.1,43
21055,852,22,3,4813,16,0,01:50.4,43
21056,852,816,166,4820,17,0,01:56.3,43
21057,852,10,166,4819,18,0,01:56.5,43
21058,852,24,164,4821,19,0,01:58.1,43
21059,852,815,15,4808,0,0,01:54.2,27
21060,852,817,164,4822,0,0,01:59.8,13
21061,852,1,1,4801,0,0,01:55.6,12
21062,852,67,5,4810,0,0,01:56.8,6
21063,852,153,5,4805,0,0,0,0
21064,853,20,9,5926,1,25,01:26.6,53
21065,853,18,1,5928,2,18,01:26.2,53
21066,853,4,6,5929,3,15,01:27.2,53
21067,853,1,1,5927,4,12,01:26.2,53
21068,853,30,131,5933,5,10,01:27.4,53
21069,853,13,6,5931,6,8,01:26.9,53
21070,853,153,5,5943,7,6,01:28.4,52
21071,853,814,10,5936,8,4,01:28.1,52
21072,853,811,4,5935,9,2,01:26.9,52
21073,853,67,5,5941,10,1,01:28.2,52
21074,853,813,3,5939,11,0,01:28.9,52
21075,853,22,3,5938,12,0,01:28.4,52
21076,853,5,205,5945,13,0,01:29.6,51
21077,853,15,205,5944,14,0,01:29.8,51
21078,853,10,166,5946,15,0,01:30.8,51
21079,853,817,164,5948,0,0,01:32.0,39
21080,853,815,15,5940,0,0,01:29.4,32
21081,853,155,15,5942,0,0,01:30.0,21
21082,853,16,10,5937,0,0,01:31.5,9
21083,853,17,9,5930,0,0,01:31.0,4
21084,853,816,166,5947,0,0,0,1
21085,853,808,4,5932,0,0,0,0
21086,853,3,131,5934,0,0,0,0
21087,853,24,164,5949,0,0,0,0
21088,854,20,9,4823,1,25,01:48.7,61
21089,854,18,1,4825,2,18,01:48.5,61
21090,854,17,9,4824,3,15,01:50.1,61
21091,854,4,6,4827,4,12,01:50.9,61
21092,854,1,1,4826,5,10,01:50.8,61
21093,854,814,10,4832,6,8,01:54.2,61
21094,854,3,131,4829,7,6,01:54.4,60
21095,854,16,10,4831,8,4,01:54.6,60
21096,854,13,6,4828,9,2,01:52.6,60
21097,854,815,15,4833,10,1,01:54.6,60
21098,854,813,3,4835,11,0,01:53.2,60
21099,854,67,5,4836,12,0,01:52.2,60
21100,854,22,3,4834,13,0,01:55.2,60
21101,854,155,15,4839,14,0,01:51.3,59
21102,854,811,4,4837,15,0,01:53.8,59
21103,854,5,205,4841,16,0,01:54.1,59
21104,854,808,4,4840,17,0,01:54.2,59
21105,854,816,166,4844,18,0,01:58.7,59
21106,854,817,164,4845,19,0,01:59.1,57
21107,854,24,164,4846,20,0,01:58.3,57
21108,854,153,5,4838,21,0,01:53.7,56
21109,854,15,205,4842,0,0,01:57.1,47
21110,854,30,131,4830,0,0,01:53.1,28
21111,854,10,166,4843,0,0,02:00.4,9
21112,855,18,1,4848,1,25,01:36.6,53
21113,855,4,6,4851,2,18,01:36.7,53
21114,855,20,9,4847,3,15,01:36.9,53
21115,855,17,9,4852,4,12,01:36.8,53
21116,855,1,1,4849,5,10,01:37.6,53
21117,855,30,131,4854,6,8,01:37.9,53
21118,855,13,6,4850,7,6,01:37.8,53
21119,855,815,15,4863,8,4,01:36.6,53
21120,855,808,4,4856,9,2,01:37.1,53
21121,855,3,131,4869,10,1,01:36.6,53
21122,855,16,10,4857,11,0,01:38.1,53
21123,855,814,10,4858,12,0,01:38.0,53
21124,855,155,15,4853,13,0,01:39.7,53
21125,855,813,3,4860,14,0,01:37.6,53
21126,855,153,5,4862,15,0,01:37.4,53
21127,855,811,4,4855,16,0,01:38.4,53
21128,855,22,3,4859,17,0,01:39.1,53
21129,855,5,205,4864,18,0,01:39.3,53
21130,855,15,205,4865,19,0,01:39.6,53
21131,855,10,166,4867,20,0,01:41.7,51
21132,855,816,166,4866,21,0,01:41.8,51
21133,855,817,164,4868,22,0,01:41.4,51
21134,855,24,164,4870,23,0,01:42.4,50
21135,855,67,5,4861,0,0,01:42.1,11
21136,856,20,9,4872,1,25,01:39.6,55
21137,856,1,1,4871,2,18,01:40.5,55
21138,856,17,9,4874,3,15,01:40.3,55
21139,856,18,1,4873,4,12,01:40.7,55
21140,856,4,6,4876,5,10,01:40.5,55
21141,856,13,6,4875,6,8,01:40.5,55
21142,856,153,5,4881,7,6,01:40.9,55
21143,856,3,131,4877,8,4,01:41.8,55
21144,856,67,5,4883,9,2,01:40.5,55
21145,856,814,10,4879,10,1,01:42.1,55
21146,856,16,10,4880,11,0,01:42.0,55
21147,856,22,3,4888,12,0,01:42.4,55
21148,856,811,4,4885,13,0,01:42.5,54
21149,856,5,205,4889,14,0,01:42.5,54
21150,856,155,15,4884,15,0,01:42.1,54
21151,856,815,15,4887,16,0,01:42.4,54
21152,856,15,205,4890,17,0,01:43.0,54
21153,856,10,166,4891,18,0,01:44.5,54
21154,856,817,164,4894,19,0,01:44.9,54
21155,856,816,166,4892,20,0,01:44.7,54
21156,856,24,164,4893,21,0,01:46.2,52
21157,856,813,3,4886,0,0,01:44.7,30
21158,856,808,4,4878,0,0,01:45.5,16
21159,856,30,131,4882,0,0,01:45.3,15
21160,857,20,9,4895,1,25,01:27.2,60
21161,857,18,1,4899,2,18,01:28.0,60
21162,857,4,6,4898,3,15,01:28.0,60
21163,857,17,9,4897,4,12,01:27.5,60
21164,857,30,131,4906,5,10,01:28.5,60
21165,857,3,131,4901,6,8,01:28.6,60
21166,857,1,1,4896,7,6,01:28.7,60
21167,857,153,5,4904,8,4,01:29.2,59
21168,857,16,10,4902,9,2,01:29.3,59
21169,857,815,15,4911,10,1,01:29.3,59
21170,857,808,4,4905,11,0,01:29.3,59
21171,857,811,4,4909,12,0,01:29.3,59
21172,857,814,10,4907,13,0,01:28.7,59
21173,857,5,205,4913,14,0,01:30.3,58
21174,857,22,3,4910,15,0,01:28.6,58
21175,857,816,166,4917,16,0,01:32.0,57
21176,857,39,164,4916,17,0,01:32.0,57
21177,857,817,164,4915,18,0,01:31.7,57
21178,857,15,205,4914,19,0,01:31.7,55
21179,857,13,6,4900,0,0,01:30.2,32
21180,857,67,5,4903,0,0,01:31.0,24
21181,857,813,3,4908,0,0,01:33.6,12
21182,857,10,166,4918,0,0,02:09.0,2
21183,857,155,15,4912,0,0,0,0
21184,858,1,1,4920,1,25,01:43.5,55
21185,858,4,6,4923,2,18,01:43.9,55
21186,858,18,1,4921,3,15,01:43.2,55
21187,858,17,9,4922,4,12,01:42.6,55
21188,858,13,6,4924,5,10,01:44.3,55
21189,858,3,131,4925,6,8,01:44.0,55
21190,858,30,131,4926,7,6,01:44.9,55
21191,858,16,10,4927,8,4,01:44.7,55
21192,858,814,10,4928,9,2,01:44.1,55
21193,858,155,15,4934,10,1,01:43.5,54
21194,858,815,15,4929,11,0,01:44.6,54
21195,858,22,3,,12,0,01:44.4,54
21196,858,808,4,4930,13,0,01:43.7,54
21197,858,813,3,4935,14,0,01:44.6,54
21198,858,153,5,4933,15,0,01:44.1,54
21199,858,811,4,4932,16,0,01:46.2,54
21200,858,5,205,4936,17,0,01:46.6,54
21201,858,15,205,4937,18,0,01:47.4,53
21202,858,10,166,4938,19,0,01:48.1,53
21203,858,24,164,4941,20,0,01:49.2,53
21204,858,817,164,4939,0,0,01:48.3,48
21205,858,67,5,4931,0,0,01:47.1,19
21206,858,816,166,4940,0,0,01:51.2,18
21207,858,20,9,4919,0,0,0,1
21208,859,17,9,4943,1,25,01:15.3,71
21209,859,20,9,4942,2,18,01:16.1,71
21210,859,18,1,4944,3,15,01:15.6,71
21211,859,4,6,4946,4,12,01:16.2,71
21212,859,13,6,4948,5,10,01:17.3,71
21213,859,16,10,4949,6,8,01:17.2,70
21214,859,3,131,4947,7,6,01:17.2,70
21215,859,814,10,4952,8,4,01:17.5,70
21216,859,155,15,4957,9,2,01:17.6,70
21217,859,808,4,4956,10,1,01:17.0,70
21218,859,153,5,4954,11,0,01:17.2,70
21219,859,67,5,4955,12,0,01:17.4,70
21220,859,815,15,4958,13,0,01:17.8,70
21221,859,22,3,4953,14,0,01:16.7,70
21222,859,30,131,4951,15,0,01:16.7,70
21223,859,5,205,4960,16,0,01:18.0,69
21224,859,811,4,4950,17,0,01:18.3,69
21225,859,15,205,4961,18,0,01:18.6,69
21226,859,816,166,4964,19,0,01:19.9,68
21227,859,817,164,4963,20,0,01:19.6,68
21228,859,24,164,4962,0,0,01:20.6,61
21229,859,1,1,4945,0,0,01:17.2,46
21230,859,813,3,4959,0,0,01:19.7,26
21231,859,10,166,4965,0,0,01:21.8,21
21232,860,18,1,4967,1,25,01:29.2,58
21233,860,20,9,4971,2,18,01:29.4,58
21234,860,1,1,4966,3,15,01:29.5,58
21235,860,17,9,4970,4,12,01:29.4,58
21236,860,4,6,4977,5,10,01:30.3,58
21237,860,155,15,4978,6,8,01:30.6,58
21238,860,8,208,4983,7,6,01:30.8,58
21239,860,815,15,4982,8,4,01:30.8,58
21240,860,817,5,4975,9,2,01:30.6,58
21241,860,814,10,4980,10,1,01:30.6,58
21242,860,818,5,4976,11,0,01:30.3,58
21243,860,3,131,4972,12,0,01:30.9,58
21244,860,813,3,4973,13,0,01:30.3,57
21245,860,10,206,4986,14,0,01:34.3,57
21246,860,819,206,4987,15,0,01:35.0,53
21247,860,811,3,4979,16,0,01:30.9,52
21248,860,13,6,4981,0,0,01:31.9,46
21249,860,5,207,4984,0,0,01:33.7,38
21250,860,808,207,4985,0,0,01:33.2,34
21251,860,30,131,4969,0,0,01:34.0,10
21252,860,154,208,4968,0,0,0,1
21253,860,807,10,4974,0,0,0,0
21254,860,37,164,4988,0,0,0,0
21255,860,39,164,4989,0,0,0,0
21256,861,4,6,4998,1,25,01:41.7,56
21257,861,815,15,4999,2,18,01:41.0,56
21258,861,1,1,4990,3,15,01:41.5,56
21259,861,17,9,4993,4,12,01:41.0,56
21260,861,8,208,4994,5,10,01:40.7,56
21261,861,811,3,5002,6,8,01:41.4,56
21262,861,814,10,5003,7,6,01:41.8,56
21263,861,818,5,5007,8,4,01:41.9,56
21264,861,807,10,5005,9,2,01:42.2,56
21265,861,30,131,4992,10,1,01:41.8,56
21266,861,20,9,4995,11,0,01:41.3,56
21267,861,817,5,5004,12,0,01:41.8,56
21268,861,3,131,4997,13,0,01:41.9,56
21269,861,18,1,4991,14,0,01:42.1,56
21270,861,13,6,5001,15,0,01:42.1,56
21271,861,808,207,5009,16,0,01:43.5,55
21272,861,10,206,5010,17,0,01:44.8,55
21273,861,5,207,5008,18,0,01:43.8,55
21274,861,813,3,5000,19,0,01:42.2,54
21275,861,819,206,5011,20,0,01:44.8,54
21276,861,39,164,5013,21,0,01:45.9,54
21277,861,37,164,5012,22,0,01:46.2,54
21278,861,155,15,5006,0,0,01:44.2,46
21279,861,154,208,4996,0,0,02:08.5,3
21280,862,3,131,5014,1,25,01:41.0,56
21281,862,18,1,5019,2,18,01:40.4,56
21282,862,1,1,5015,3,15,01:40.5,56
21283,862,17,9,5020,4,12,01:40.5,56
21284,862,20,9,5024,5,10,01:40.6,56
21285,862,154,208,5023,6,8,01:41.1,56
21286,862,811,3,5027,7,6,01:41.3,56
21287,862,813,3,5026,8,4,01:40.5,56
21288,862,4,6,5022,9,2,01:41.2,56
21289,862,155,15,5017,10,1,01:40.0,56
21290,862,815,15,5021,11,0,01:41.1,56
21291,862,814,10,5028,12,0,01:41.5,56
21292,862,13,6,5025,13,0,01:41.2,56
21293,862,8,208,5018,14,0,01:41.8,56
21294,862,807,10,5029,15,0,01:41.0,56
21295,862,818,5,5031,16,0,01:40.0,56
21296,862,817,5,5030,17,0,01:41.3,56
21297,862,808,207,5033,18,0,01:42.4,55
21298,862,10,206,5034,19,0,01:42.7,55
21299,862,819,206,5035,20,0,01:42.6,55
21300,862,37,164,5036,21,0,01:43.6,55
21301,862,39,164,5037,22,0,01:43.9,54
21302,862,5,207,5032,23,0,01:41.2,53
21303,862,30,131,5016,0,0,01:44.1,12
21304,863,20,9,5038,1,25,01:36.4,57
21305,863,8,208,5048,2,18,01:37.1,57
21306,863,154,208,5044,3,15,01:36.9,57
21307,863,17,9,5040,4,12,01:37.4,57
21308,863,3,131,5042,5,10,01:38.1,57
21309,863,814,10,5047,6,8,01:38.4,57
